im_idx,pair_idx,im_id,filename,system_idx,city,city_ascii,country,geonameid,lng,lat,date,time
110,b,110_b,110_b.npy,20181102T134211_20181102T134207_T21JXF,Rivera,Rivera,Uruguay,3440781,-55.55076,-30.90534,20181102,134211
111,a,111_a,111_a.npy,20171111T132231_20171111T132231_T22JDN,Novo Hamburgo,Novo Hamburgo,Brazil,3456068,-51.13056,-29.67833,20171111,132231
111,b,111_b,111_b.npy,20191121T132231_20191121T132234_T22JDN,Novo Hamburgo,Novo Hamburgo,Brazil,3456068,-51.13056,-29.67833,20191121,132231
113,a,113_a,113_a.npy,20161123T025022_20161123T081025_T51TUF,Lianshan,Lianshan,China,2036434,120.85327,40.76432,20161123,25022
113,b,113_b,113_b.npy,20191014T024649_20191014T025114_T51TUF,Lianshan,Lianshan,China,2036434,120.85327,40.76432,20191014,24649
114,a,114_a,114_a.npy,20150806T171226_20160831T091024_T14RNP,Reynosa,Reynosa,Mexico,3520339,-98.28835,26.08061,20150806,171226
114,b,114_b,114_b.npy,20180417T165849_20180417T171529_T14RNP,Reynosa,Reynosa,Mexico,3520339,-98.28835,26.08061,20180417,165849
115,a,115_a,115_a.npy,20170928T155019_20170928T155933_T18TUK,Lancaster,Lancaster,United States,5197079,-76.30551,40.03788,20170928,155019
115,b,115_b,115_b.npy,20151123T160132_20170221T172307_T18TUK,Lancaster,Lancaster,United States,5197079,-76.30551,40.03788,20151123,160132
116,a,116_a,116_a.npy,20191018T090959_20191018T091604_T35UPR,Zhytomyr,Zhytomyr,Ukraine,686967,28.67669,50.26487,20191018,90959
116,b,116_b,116_b.npy,20160829T090552_20160829T090847_T35UPR,Zhytomyr,Zhytomyr,Ukraine,686967,28.67669,50.26487,20160829,90552
118,a,118_a,118_a.npy,20200102T161649_20200102T161654_T16PCC,San Pedro Sula,San Pedro Sula,Honduras,3601782,-88.025,15.50417,20200102,161649
118,b,118_b,118_b.npy,20190221T161251_20190221T162341_T16PCC,San Pedro Sula,San Pedro Sula,Honduras,3601782,-88.025,15.50417,20190221,161251
119,a,119_a,119_a.npy,20161123T043112_20161123T043400_T46RCP,Shillong,Shillong,India,1256523,91.88313,25.56892,20161123,43112
119,b,119_b,119_b.npy,20161213T043152_20161213T043722_T46RCP,Shillong,Shillong,India,1256523,91.88313,25.56892,20161213,43152
120,a,120_a,120_a.npy,20181012T075839_20181012T080152_T39UUV,Tol’yatti,Tol'yatti,Russia,482283,49.3461,53.5303,20181012,75839
120,b,120_b,120_b.npy,20190130T080159_20190130T080445_T38UQE,Tol’yatti,Tol'yatti,Russia,482283,49.3461,53.5303,20190130,80159
121,a,121_a,121_a.npy,20180521T154911_20180521T155356_T18TXR,Montréal,Montreal,Canada,6077243,-73.58781,45.50884,20180521,154911
121,b,121_b,121_b.npy,20180615T154809_20180615T155858_T18TXR,Montréal,Montreal,Canada,6077243,-73.58781,45.50884,20180615,154809
122,a,122_a,122_a.npy,20190707T095031_20190707T095743_T33TXF,Bari,Bari,Italy,3182351,16.86982,41.12066,20190707,95031
122,b,122_b,122_b.npy,20170709T094029_20170709T094422_T33TXF,Bari,Bari,Italy,3182351,16.86982,41.12066,20170709,94029
123,a,123_a,123_a.npy,20190312T105119_20190312T105121_T30SYH,Alicante,Alicante,Spain,2521978,-0.48149,38.34517,20190312,105119
123,b,123_b,123_b.npy,20190715T105031_20190715T110027_T30SYH,Alicante,Alicante,Spain,2521978,-0.48149,38.34517,20190715,105031
124,a,124_a,124_a.npy,20170307T105021_20170307T110000_T29QPU,Néma,Nema,Mauritania,2377539,-7.25649,16.61702,20170307,105021
124,b,124_b,124_b.npy,20180511T105031_20180511T105804_T29QPU,Néma,Nema,Mauritania,2377539,-7.25649,16.61702,20180511,105031
125,a,125_a,125_a.npy,20190922T162001_20190922T162717_T17TMF,Aurora,Aurora,United States,5146233,-81.34539,41.31755,20190922,162001
125,b,125_b,125_b.npy,20191126T162619_20191126T162615_T17TMF,Aurora,Aurora,United States,5146233,-81.34539,41.31755,20191126,162619
126,a,126_a,126_a.npy,20190518T030551_20190518T031147_T49QDC,Haikou,Haikou,China,1809078,110.34167,20.04583,20190518,30551
126,b,126_b,126_b.npy,20181030T030831_20181030T031435_T49QDC,Haikou,Haikou,China,1809078,110.34167,20.04583,20181030,30831
128,a,128_a,128_a.npy,20190703T055649_20190703T060035_T42RXU,Dera Ghazi Khan,Dera Ghazi Khan,Pakistan,1180289,70.64029,30.04587,20190703,55649
128,b,128_b,128_b.npy,20181215T060239_20181215T060623_T42RXU,Dera Ghazi Khan,Dera Ghazi Khan,Pakistan,1180289,70.64029,30.04587,20181215,60239
129,a,129_a,129_a.npy,20180218T014721_20180218T015212_T53SKT,Matsuyama,Matsuyama,Japan,1926099,132.76574,33.83916,20180218,14721
129,b,129_b,129_b.npy,20180223T014649_20180223T014643_T53SKT,Matsuyama,Matsuyama,Japan,1926099,132.76574,33.83916,20180223,14649
131,a,131_a,131_a.npy,20191207T160509_20191207T160505_T17RNJ,Miami,Miami,United States,4164138,-80.19366,25.77427,20191207,160509
131,b,131_b,131_b.npy,20190322T160509_20190322T160511_T17RNJ,Miami,Miami,United States,4164138,-80.19366,25.77427,20190322,160509
132,a,132_a,132_a.npy,20170410T071301_20170410T071726_T39RWJ,Doha,Doha,Qatar,290030,51.53096,25.28545,20170410,71301
132,b,132_b,132_b.npy,20180311T070659_20180311T071953_T39RWJ,Doha,Doha,Qatar,290030,51.53096,25.28545,20180311,70659
133,a,133_a,133_a.npy,20171120T023959_20171120T024223_T51TVF,Anshan,Anshan,China,2038632,122.99,41.12361,20171120,23959
133,b,133_b,133_b.npy,20181026T023759_20181026T024301_T51TVF,Anshan,Anshan,China,2038632,122.99,41.12361,20181026,23759
134,a,134_a,134_a.npy,20161019T053112_20161019T053115_T44RLQ,Etāwah,Etawah,India,1271987,79.02133,26.77615,20161019,53112
134,b,134_b,134_b.npy,20190502T051659_20190502T052248_T44RLQ,Etāwah,Etawah,India,1271987,79.02133,26.77615,20190502,51659
135,a,135_a,135_a.npy,20160913T151702_20160913T214558_T18MXA,Iquitos,Iquitos,Peru,3696183,-73.25383,-3.74912,20160913,151702
135,b,135_b,135_b.npy,20160824T151702_20160824T151705_T18MXA,Iquitos,Iquitos,Peru,3696183,-73.25383,-3.74912,20160824,151702
136,a,136_a,136_a.npy,20191107T082141_20191107T083138_T36RVP,Qinā,Qina,Egypt,350550,32.72671,26.16418,20191107,82141
136,b,136_b,136_b.npy,20181112T082151_20181112T082943_T36RVQ,Qinā,Qina,Egypt,350550,32.72671,26.16418,20181112,82151
138,a,138_a,138_a.npy,20160312T072702_20160312T074400_T37PHL,Dire Dawa,Dire Dawa,Ethiopia,338832,41.86611,9.59306,20160312,72702
138,b,138_b,138_b.npy,20170126T073151_20170126T074339_T37PHL,Dire Dawa,Dire Dawa,Ethiopia,338832,41.86611,9.59306,20170126,73151
139,a,139_a,139_a.npy,20160930T081002_20160930T082540_T36PVC,Khartoum,Khartoum,Sudan,379252,32.53241,15.55177,20160930,81002
139,b,139_b,139_b.npy,20181114T082329_20181114T082411_T36PVC,Khartoum,Khartoum,Sudan,379252,32.53241,15.55177,20181114,82329
140,a,140_a,140_a.npy,20180714T132229_20180714T132231_T22KFA,Bauru,Bauru,Brazil,3470279,-49.06056,-22.31472,20180714,132229
140,b,140_b,140_b.npy,20200125T132229_20200125T132447_T22KFA,Bauru,Bauru,Brazil,3470279,-49.06056,-22.31472,20200125,132229
141,a,141_a,141_a.npy,20181221T171721_20181221T172020_T14SQB,Dallas,Dallas,United States,4684888,-96.80667,32.78306,20181221,171721
141,b,141_b,141_b.npy,20181221T171721_20181221T172020_T14SQB,Dallas,Dallas,United States,4684888,-96.80667,32.78306,20181221,171721
142,a,142_a,142_a.npy,20170610T183311_20170610T183310_T11SPA,Paradise,Paradise,United States,5509952,-115.14666,36.09719,20170610,183311
142,b,142_b,142_b.npy,20190715T181929_20190715T183315_T11SPV,Paradise,Paradise,United States,5509952,-115.14666,36.09719,20190715,181929
143,a,143_a,143_a.npy,20180703T130251_20180703T130248_T23KQU,Ipatinga,Ipatinga,Brazil,3461144,-42.53667,-19.46833,20180703,130251
143,b,143_b,143_b.npy,20180703T130251_20180703T130248_T23KQU,Ipatinga,Ipatinga,Brazil,3461144,-42.53667,-19.46833,20180703,130251
144,a,144_a,144_a.npy,20170721T165859_20170721T170238_T15SUD,Kansas City,Kansas City,United States,4393217,-94.57857,39.09973,20170721,165859
144,b,144_b,144_b.npy,20191022T171349_20191022T171345_T15SUD,Kansas City,Kansas City,United States,4393217,-94.57857,39.09973,20191022,171349
145,a,145_a,145_a.npy,20180206T033919_20180206T035148_T47PQQ,Chon Buri,Chon Buri,Thailand,1611110,100.98345,13.3622,20180206,33919
145,b,145_b,145_b.npy,20200102T034141_20200102T034813_T47PQQ,Chon Buri,Chon Buri,Thailand,1611110,100.98345,13.3622,20200102,34141
146,a,146_a,146_a.npy,20161210T024112_20161210T024108_T51TXH,Siping,Siping,China,2034714,124.37785,43.16143,20161210,24112
146,b,146_b,146_b.npy,20191026T023801_20191026T024504_T51TXH,Siping,Siping,China,2034714,124.37785,43.16143,20191026,23801
148,a,148_a,148_a.npy,20190410T103021_20190410T104048_T30PXU,Ouagadougou,Ouagadougou,Burkina Faso,2357048,-1.53388,12.36566,20190410,103021
148,b,148_b,148_b.npy,20191126T103351_20191126T104545_T30PXU,Ouagadougou,Ouagadougou,Burkina Faso,2357048,-1.53388,12.36566,20191126,103351
149,a,149_a,149_a.npy,20181219T031131_20181219T031126_T50TMK,Beijing,Beijing,China,1816670,116.39723,39.9075,20181219,31131
149,b,149_b,149_b.npy,20151003T030636_20161201T183407_T50TMK,Beijing,Beijing,China,1816670,116.39723,39.9075,20151003,30636
150,a,150_a,150_a.npy,20161030T044922_20161030T101849_T45RVH,Bhāgalpur,Bhagalpur,India,1276300,86.97183,25.24446,20161030,44922
150,b,150_b,150_b.npy,20190113T045139_20190113T045604_T45RVJ,Bhāgalpur,Bhagalpur,India,1276300,86.97183,25.24446,20190113,45139
151,a,151_a,151_a.npy,20171122T164559_20171122T164602_T15SYR,Jackson,Jackson,United States,4431410,-90.18481,32.29876,20171122,164559
151,b,151_b,151_b.npy,20191202T164639_20191202T164908_T15SYR,Jackson,Jackson,United States,4431410,-90.18481,32.29876,20191202,164639
152,a,152_a,152_a.npy,20170721T074611_20170721T075908_T38SMB,Baghdad,Baghdad,Iraq,98182,44.40088,33.34058,20170721,74611
152,b,152_b,152_b.npy,20150910T075246_20161017T141510_T38SMB,Baghdad,Baghdad,Iraq,98182,44.40088,33.34058,20150910,75246
153,a,153_a,153_a.npy,20180116T105359_20180116T105527_T30SXG,Cartagena,Cartagena,Spain,2520058,-0.98623,37.60512,20180116,105359
153,b,153_b,153_b.npy,20180516T105029_20180516T105351_T30SXG,Cartagena,Cartagena,Spain,2520058,-0.98623,37.60512,20180516,105029
154,a,154_a,154_a.npy,20180416T031541_20180416T032839_T49SDS,Shiyan,Shiyan,China,1794904,110.77806,32.6475,20180416,31541
154,b,154_b,154_b.npy,20171107T031931_20171107T032839_T49SDS,Shiyan,Shiyan,China,1794904,110.77806,32.6475,20171107,31931
155,a,155_a,155_a.npy,20180329T155521_20180329T155524_T17QRD,Camagüey,Camaguey,Cuba,3566067,-77.91694,21.38083,20180329,155521
155,b,155_b,155_b.npy,20161104T155522_20161104T155523_T17QRD,Camagüey,Camaguey,Cuba,3566067,-77.91694,21.38083,20161104,155522
156,a,156_a,156_a.npy,20181028T082039_20181028T082711_T37SDB,Adıyaman,Adiyaman,Turkey,325330,38.27629,37.76441,20181028,82039
156,b,156_b,156_b.npy,20190225T081919_20190225T081920_T37SDB,Adıyaman,Adiyaman,Turkey,325330,38.27629,37.76441,20190225,81919
158,a,158_a,158_a.npy,20170809T100031_20170809T100028_T32SNC,Gabès,Gabes,Tunisia,2468369,10.0982,33.88146,20170809,100031
158,b,158_b,158_b.npy,20181008T100019_20181008T100822_T32SNC,Gabès,Gabes,Tunisia,2468369,10.0982,33.88146,20181008,100019
159,a,159_a,159_a.npy,20180407T140049_20180407T140502_T20HNC,Bahía Blanca,Bahia Blanca,Argentina,3865086,-62.27243,-38.71959,20180407,140049
159,b,159_b,159_b.npy,20190412T140059_20190412T140835_T20HNC,Bahía Blanca,Bahia Blanca,Argentina,3865086,-62.27243,-38.71959,20190412,140059
160,a,160_a,160_a.npy,20170217T044841_20170217T050051_T45QVF,Jamshedpur,Jamshedpur,India,1269300,86.18545,22.80278,20170217,44841
160,b,160_b,160_b.npy,20161119T045102_20161119T045214_T45QVF,Jamshedpur,Jamshedpur,India,1269300,86.18545,22.80278,20161119,45102
161,a,161_a,161_a.npy,20160420T132243_20160420T183338_T22KHV,Americana,Americana,Brazil,3472343,-47.33139,-22.73917,20160420,132243
161,b,161_b,161_b.npy,20190729T132239_20190729T132241_T23KKQ,Americana,Americana,Brazil,3472343,-47.33139,-22.73917,20190729,132239
162,a,162_a,162_a.npy,20170725T022551_20170725T022753_T52UCA,Blagoveshchensk,Blagoveshchensk,Russia,2026609,127.5405,50.27961,20170725,22551
162,b,162_b,162_b.npy,20161210T024112_20161210T024108_T52UCA,Blagoveshchensk,Blagoveshchensk,Russia,2026609,127.5405,50.27961,20161210,24112
163,a,163_a,163_a.npy,20181016T160229_20181016T160815_T17RNM,Palm Bay,Palm Bay,United States,4167499,-80.58866,28.03446,20181016,160229
163,b,163_b,163_b.npy,20170928T160459_20170928T160456_T17RNM,Palm Bay,Palm Bay,United States,4167499,-80.58866,28.03446,20170928,160459
164,a,164_a,164_a.npy,20180201T075129_20180201T080247_T37PDS,Mendefera,Mendefera,Eritrea,344901,38.81528,14.88722,20180201,75129
164,b,164_b,164_b.npy,20180226T074901_20180226T075914_T37PDS,Mendefera,Mendefera,Eritrea,344901,38.81528,14.88722,20180226,74901
165,a,165_a,165_a.npy,20180928T081709_20180928T082750_T37SBR,Amman,Amman,Jordan,250441,35.94503,31.95522,20180928,81709
165,b,165_b,165_b.npy,20180913T081601_20180913T082753_T37SBR,Amman,Amman,Jordan,250441,35.94503,31.95522,20180913,81601
166,a,166_a,166_a.npy,20150912T101724_20160713T154341_T32SPF,Tunis,Tunis,Tunisia,2464470,10.16579,36.81897,20150912,101724
166,b,166_b,166_b.npy,20170131T100231_20170131T100248_T32SPF,Tunis,Tunis,Tunisia,2464470,10.16579,36.81897,20170131,100231
167,a,167_a,167_a.npy,20191129T113329_20191129T114341_T27PZS,Dakar,Dakar,Senegal,2253354,-17.44406,14.6937,20191129,113329
167,b,167_b,167_b.npy,20170207T113311_20170207T114417_T28PBB,Dakar,Dakar,Senegal,2253354,-17.44406,14.6937,20170207,113311
168,a,168_a,168_a.npy,20180418T104021_20180418T104512_T31TGL,Grenoble,Grenoble,France,3014728,5.71479,45.17869,20180418,104021
168,b,168_b,168_b.npy,20160925T104022_20160925T104115_T31TGL,Grenoble,Grenoble,France,3014728,5.71479,45.17869,20160925,104022
169,a,169_a,169_a.npy,20190329T104029_20190329T104024_T31UGT,Duisburg,Duisburg,Germany,2934691,6.76516,51.43247,20190329,104029
169,b,169_b,169_b.npy,20181010T104019_20181010T104018_T32ULC,Duisburg,Duisburg,Germany,2934691,6.76516,51.43247,20181010,104019
171,a,171_a,171_a.npy,20180721T131239_20180721T131240_T23KNU,Sete Lagoas,Sete Lagoas,Brazil,3447624,-44.24667,-19.46583,20180721,131239
171,b,171_b,171_b.npy,20160726T131246_20160726T195821_T23KNU,Sete Lagoas,Sete Lagoas,Brazil,3447624,-44.24667,-19.46583,20160726,131246
172,a,172_a,172_a.npy,20191213T175729_20191213T180116_T12RXR,Ciudad Obregón,Ciudad Obregon,Mexico,4013704,-109.94083,27.48642,20191213,175729
172,b,172_b,172_b.npy,20170929T175121_20170929T175927_T12RXR,Ciudad Obregón,Ciudad Obregon,Mexico,4013704,-109.94083,27.48642,20170929,175121
173,a,173_a,173_a.npy,20190428T162901_20190428T163646_T16TGM,Jackson,Jackson,United States,4997384,-84.40135,42.24587,20190428,162901
173,b,173_b,173_b.npy,20190920T162949_20190920T163359_T17TKG,Jackson,Jackson,United States,4997384,-84.40135,42.24587,20190920,162949
175,a,175_a,175_a.npy,20181002T000239_20181002T000402_T56HLG,Wollongong,Wollongong,Australia,2171507,150.89345,-34.424,20181002,239
175,b,175_b,175_b.npy,20180705T235251_20180705T235351_T56HLG,Wollongong,Wollongong,Australia,2171507,150.89345,-34.424,20180705,235251
176,a,176_a,176_a.npy,20171222T050209_20171222T050759_T44QPD,Kākināda,Kakinada,India,1268561,82.23809,16.96036,20171222,50209
176,b,176_b,176_b.npy,20161122T050122_20161122T120630_T44QPD,Kākināda,Kakinada,India,1268561,82.23809,16.96036,20161122,50122
177,a,177_a,177_a.npy,20181020T124319_20181020T124314_T24MZT,Belém,Belem,Brazil,3405863,-35.53333,-6.69167,20181020,124319
177,b,177_b,177_b.npy,20191124T124319_20191124T124314_T24MZT,Belém,Belem,Brazil,3405863,-35.53333,-6.69167,20191124,124319
179,a,179_a,179_a.npy,20190713T023559_20190713T025544_T49MFM,Kediri,Kediri,Indonesia,1640660,112.01667,-7.81667,20190713,23559
179,b,179_b,179_b.npy,20180429T023549_20180429T025708_T49MFM,Kediri,Kediri,Indonesia,1640660,112.01667,-7.81667,20180429,23549
182,a,182_a,182_a.npy,20190824T181929_20190824T183152_T12TVL,Syracuse,Syracuse,United States,5782391,-112.06467,41.08939,20190824,181929
182,b,182_b,182_b.npy,20160605T182742_20160605T232158_T12TVL,Syracuse,Syracuse,United States,5782391,-112.06467,41.08939,20160605,182742
183,a,183_a,183_a.npy,20200131T031949_20200131T032052_T48QZL,Nanning,Nanning,China,1799869,108.31667,22.81667,20200131,31949
183,b,183_b,183_b.npy,20190312T031541_20190312T033026_T49QBF,Nanning,Nanning,China,1799869,108.31667,22.81667,20190312,31541
184,a,184_a,184_a.npy,20161116T000222_20161116T012340_T55HFA,Canberra,Canberra,Australia,2172517,149.12807,-35.28346,20161116,222
184,b,184_b,184_b.npy,20190604T000241_20190604T000242_T55HFB,Canberra,Canberra,Australia,2172517,149.12807,-35.28346,20190604,241
185,a,185_a,185_a.npy,20190606T083601_20190606T083602_T37UET,Voronezh,Voronezh,Russia,472045,39.1843,51.67204,20190606,83601
185,b,185_b,185_b.npy,20160701T083602_20160701T122927_T37UET,Voronezh,Voronezh,Russia,472045,39.1843,51.67204,20160701,83602
186,a,186_a,186_a.npy,20190124T024009_20190124T024009_T51SVB,Weihai,Weihai,China,1791673,122.11356,37.50914,20190124,24009
186,b,186_b,186_b.npy,20190325T023549_20190325T024132_T51SVB,Weihai,Weihai,China,1791673,122.11356,37.50914,20190325,23549
187,a,187_a,187_a.npy,20190629T103031_20190629T103537_T31TGM,Lausanne,Lausanne,Switzerland,2659994,6.63282,46.516,20190629,103031
187,b,187_b,187_b.npy,20160813T103022_20160813T155624_T31TGM,Lausanne,Lausanne,Switzerland,2659994,6.63282,46.516,20160813,103022
188,a,188_a,188_a.npy,20180315T152629_20180315T153210_T17LQK,Chimbote,Chimbote,Peru,3698304,-78.57833,-9.08528,20180315,152629
188,b,188_b,188_b.npy,20170305T152631_20170305T153139_T17LQK,Chimbote,Chimbote,Peru,3698304,-78.57833,-9.08528,20170305,152631
189,a,189_a,189_a.npy,20180726T131241_20180726T131243_T23MQQ,Teresina,Teresina,Brazil,3386496,-42.80194,-5.08917,20180726,131241
189,b,189_b,189_b.npy,20170818T132229_20170818T132230_T23MQQ,Teresina,Teresina,Brazil,3386496,-42.80194,-5.08917,20170818,132229
190,a,190_a,190_a.npy,20181202T023049_20181202T024100_T50QRL,Tainan,Tainan,Taiwan,1668355,120.21333,22.99083,20181202,23049
190,b,190_b,190_b.npy,20181202T023049_20181202T024100_T51QTF,Tainan,Tainan,Taiwan,1668355,120.21333,22.99083,20181202,23049
192,a,192_a,192_a.npy,20191204T031111_20191204T031709_T49SFS,Nanyang,Nanyang,China,1799629,112.53278,32.99472,20191204,31111
192,b,192_b,192_b.npy,20180607T030539_20180607T031346_T49SFS,Nanyang,Nanyang,China,1799629,112.53278,32.99472,20180607,30539
193,a,193_a,193_a.npy,20180920T142029_20180920T142905_T20JLL,Córdoba,Cordoba,Argentina,3860259,-64.18105,-31.4135,20180920,142029
193,b,193_b,193_b.npy,20181119T142039_20181119T142117_T20JLL,Córdoba,Cordoba,Argentina,3860259,-64.18105,-31.4135,20181119,142039
194,a,194_a,194_a.npy,20190702T080619_20190702T082153_T35MQS,Bujumbura,Bujumbura,Burundi,425378,29.36142,-3.38193,20190702,80619
194,b,194_b,194_b.npy,20160821T081002_20160821T115725_T35MQS,Bujumbura,Bujumbura,Burundi,425378,29.36142,-3.38193,20160821,81002
195,a,195_a,195_a.npy,20170125T044051_20170125T044345_T45RXK,Shiliguri,Shiliguri,India,1256525,88.42851,26.71004,20170125,44051
195,b,195_b,195_b.npy,20171226T044159_20171226T044201_T45RXK,Shiliguri,Shiliguri,India,1256525,88.42851,26.71004,20171226,44159
196,a,196_a,196_a.npy,20171129T155131_20171129T155126_T18TXL,Huntington,Huntington,United States,5121636,-73.42568,40.86815,20171129,155131
196,b,196_b,196_b.npy,20180324T153909_20180324T154334_T18TXL,Huntington,Huntington,United States,5121636,-73.42568,40.86815,20180324,153909
197,a,197_a,197_a.npy,20160804T083046_20160804T134510_T37SBT,Damascus,Damascus,Syria,170654,36.29128,33.5102,20160804,83046
197,b,197_b,197_b.npy,20160804T083046_20160804T134510_T36SYC,Damascus,Damascus,Syria,170654,36.29128,33.5102,20160804,83046
198,a,198_a,198_a.npy,20171210T024059_20171210T024059_T50RPP,Putian,Putian,China,1798449,119.01028,25.43944,20171210,24059
198,b,198_b,198_b.npy,20191105T023901_20191105T024548_T50RPP,Putian,Putian,China,1798449,119.01028,25.43944,20191105,23901
199,a,199_a,199_a.npy,20160114T063858_20160114T115533_T41TPE,Bukhara,Bukhara,Uzbekistan,1217662,64.42861,39.77472,20160114,63858
199,b,199_b,199_b.npy,20180915T062619_20180915T062905_T41TPE,Bukhara,Bukhara,Uzbekistan,1217662,64.42861,39.77472,20180915,62619
200,a,200_a,200_a.npy,20190901T055639_20190901T060101_T43TCE,Osh,Osh,Kyrgyzstan,1527534,72.7985,40.52828,20190901,55639
200,b,200_b,200_b.npy,20190901T055639_20190901T060101_T43TCE,Osh,Osh,Kyrgyzstan,1527534,72.7985,40.52828,20190901,55639
201,a,201_a,201_a.npy,20191213T161649_20191213T162718_T16PCV,San Miguel,San Miguel,El Salvador,3583446,-88.18333,13.48333,20191213,161649
201,b,201_b,201_b.npy,20180303T161339_20180303T162434_T16PCV,San Miguel,San Miguel,El Salvador,3583446,-88.18333,13.48333,20180303,161339
202,a,202_a,202_a.npy,20170314T035531_20170314T041026_T46NGM,Banda Aceh,Banda Aceh,Indonesia,1215502,95.33333,5.54167,20170314,35531
202,b,202_b,202_b.npy,20160218T035822_20160218T041457_T46NGM,Banda Aceh,Banda Aceh,Indonesia,1215502,95.33333,5.54167,20160218,35822
